Id,Name,Version,Description,Supplier,ExecutableProperty,Licenses,Copyright,MatchType,CriticalVulnerabilityCount,HighVulnerabilityCount,MediumVulnerabilityCount,LowVulnerabilityCount,NoneVulnerabilityCount,NumberOfVersionsSinceLastUpdate,NewestVersionReleaseDate,NewestVersion,Outdated,ReleaseDate,RiskScore,Severity,Locations,PackageRepository,IsMalicious,IsDirectDependency,IsDevelopmentDependency,IsTestDependency,IsNpmVerified,IsViolatingPolicy,UsageType,DependencyType,VulnerabilityCount,IsPrivatePackage,PackagePaths,NextVersionWithoutVulnerabilities,LatestVersionWithoutVulnerabilities,NextRecommendedMoreSecureVersion,LatestRecommendedMoreSecureVersion,PackageState,PackageStateValue,PackageStateLastUpdateDate,PackageStateLastUpdateUser,PackageStateLastUpdateComment
"Maven-org.springframework:spring-jdbc-6.2.7","org.springframework:spring-jdbc","6.2.7",,"SonaType","No",["Apache 2.0"],"Copyright (c) 2000-2011 INRIA, France TelecomAll rights reserved.;Copyright (c) 1999-2009, OW2 Consortium <https://www.ow2.org/>;Copyright 2006-2019 Joe Walnes, Henri Tremblay, Leonardo Mesquita;Copyright 2002-2023 the original author or authors.;Copyright 2002-2020 the original author or authors.;Copyright 2002-2018 the original author or authors.;Copyright 2002-2024 the original author or authors.;Copyright 2002-2025 the original author or authors.;Copyright 2002-2012 the original author or authors.;Copyright 2002-2021 the original author or authors.;Copyright 2002-2017 the original author or authors.;Copyright 2002-2022 the original author or authors.;Copyright 2002-2008 the original author or authors.;Copyright 2002-2019 the original author or authors.;Copyright 2002-2016 the original author or authors.;Copyright 2002-2015 the original author or authors.;Copyright 2002-2014 the original author or authors.;Copyright 2002-2007 the original author or authors.","Filename",0,0,0,0,0,24,2026-04-17T06:56:00.000Z,"7.0.7",True,2025-05-15T08:53:48.000Z,0,"NONE",["pom.xml"],"Maven",False,False,False,False,False,False,"Used","Transitive",0,False,[[{"Id":"Maven-org.springframework.boot:spring-boot-starter-data-jpa-3.4.6";"Name":"org.springframework.boot:spring-boot-starter-data-jpa";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":false};{"Id":"Maven-org.springframework.boot:spring-boot-starter-jdbc-3.4.6";"Name":"org.springframework.boot:spring-boot-starter-jdbc";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":false};{"Id":"Maven-org.springframework:spring-jdbc-6.2.7";"Name":"org.springframework:spring-jdbc";"Version":"6.2.7";"IsResolved":true;"IsDevelopment":false}]],,,,,"Monitored",,,,
"Maven-org.springframework:spring-orm-6.2.7","org.springframework:spring-orm","6.2.7",,"SonaType","No",["Apache 2.0"],"Copyright (c) 2000-2011 INRIA, France TelecomAll rights reserved.;Copyright (c) 1999-2009, OW2 Consortium <https://www.ow2.org/>;Copyright 2006-2019 Joe Walnes, Henri Tremblay, Leonardo Mesquita;Copyright 2002-2017 the original author or authors.;Copyright 2002-2023 the original author or authors.;Copyright 2002-2018 the original author or authors.;Copyright 2002-2022 the original author or authors.;Copyright 2002-2020 the original author or authors.;Copyright 2002-2021 the original author or authors.;Copyright 2002-2024 the original author or authors.;Copyright 2002-2015 the original author or authors.;Copyright 2002-2012 the original author or authors.;Copyright 2002-2016 the original author or authors.;Copyright 2002-2014 the original author or authors.;Copyright 2002-2025 the original author or authors.","Filename",0,0,0,0,0,24,2026-04-17T06:56:00.000Z,"7.0.7",True,2025-05-15T08:53:45.000Z,0,"NONE",["pom.xml"],"Maven",False,False,False,False,False,False,"Potentially","Transitive",0,False,[[{"Id":"Maven-org.springframework.boot:spring-boot-starter-data-jpa-3.4.6";"Name":"org.springframework.boot:spring-boot-starter-data-jpa";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":false};{"Id":"Maven-org.springframework.data:spring-data-jpa-3.4.6";"Name":"org.springframework.data:spring-data-jpa";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":false};{"Id":"Maven-org.springframework:spring-orm-6.2.7";"Name":"org.springframework:spring-orm";"Version":"6.2.7";"IsResolved":true;"IsDevelopment":false}]],,,,,"Monitored",,,,
"Maven-org.springframework:spring-test-6.2.7","org.springframework:spring-test","6.2.7",,"SonaType","No",["Apache 2.0"],"Copyright (c) 2000-2011 INRIA, France TelecomAll rights reserved.;Copyright (c) 1999-2009, OW2 Consortium <https://www.ow2.org/>;Copyright 2006-2019 Joe Walnes, Henri Tremblay, Leonardo Mesquita;Copyright 2002-2024 the original author or authors.;Copyright 2002-2025 the original author or authors.;Copyright 2002-2019 the original author or authors.;Copyright 2002-2021 the original author or authors.;Copyright 2002-2022 the original author or authors.;Copyright 2002-2012 the original author or authors.;Copyright 2002-2023 the original author or authors.;Copyright 2002-2017 the original author or authors.;Copyright 2002-2018 the original author or authors.;Copyright 2002-2020 the original author or authors.;Copyright 2002-2016 the original author or authors.;Copyright 2002-2015 the original author or authors.;Copyright 2002-2014 the original author or authors.","Filename",0,0,0,0,0,24,2026-04-17T06:56:00.000Z,"7.0.7",True,2025-05-15T08:53:43.000Z,0,"NONE",["pom.xml"],"Maven",False,False,True,False,False,False,"Used","Transitive",0,False,[[{"Id":"Maven-org.springframework.boot:spring-boot-starter-test-3.4.6";"Name":"org.springframework.boot:spring-boot-starter-test";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":true};{"Id":"Maven-org.springframework:spring-test-6.2.7";"Name":"org.springframework:spring-test";"Version":"6.2.7";"IsResolved":true;"IsDevelopment":true}]],,,,,"Monitored",,,,
"Maven-org.springframework:spring-tx-6.2.7","org.springframework:spring-tx","6.2.7",,"SonaType","No",["Apache 2.0"],"Copyright (c) 2000-2011 INRIA, France TelecomAll rights reserved.;Copyright (c) 1999-2009, OW2 Consortium <https://www.ow2.org/>;Copyright 2006-2019 Joe Walnes, Henri Tremblay, Leonardo Mesquita;Copyright 2002-2023 the original author or authors.;Copyright 2002-2017 the original author or authors.;Copyright 2002-2021 the original author or authors.;Copyright 2002-2012 the original author or authors.;Copyright 2002-2025 the original author or authors.;Copyright 2002-2024 the original author or authors.;Copyright 2002-2022 the original author or authors.;Copyright 2002-2018 the original author or authors.;Copyright 2002-2016 the original author or authors.;Copyright 2002-2019 the original author or authors.;Copyright 2002-2020 the original author or authors.;Copyright 2002-2015 the original author or authors.;Copyright 2002-2008 the original author or authors.","Filename",0,0,0,0,0,24,2026-04-17T06:56:00.000Z,"7.0.7",True,2025-05-15T08:53:42.000Z,0,"NONE",["pom.xml"],"Maven",False,False,False,False,False,False,"Used","Transitive",0,False,[[{"Id":"Maven-org.springframework.boot:spring-boot-starter-data-jpa-3.4.6";"Name":"org.springframework.boot:spring-boot-starter-data-jpa";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":false};{"Id":"Maven-org.springframework.data:spring-data-jpa-3.4.6";"Name":"org.springframework.data:spring-data-jpa";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":false};{"Id":"Maven-org.springframework:spring-tx-6.2.7";"Name":"org.springframework:spring-tx";"Version":"6.2.7";"IsResolved":true;"IsDevelopment":false}]],,,,,"Monitored",,,,
"Maven-org.springframework:spring-web-6.2.17","org.springframework:spring-web","6.2.17",,"SonaType","No",["Apache 2.0"],"Copyright (c) 2000-2011 INRIA, France TelecomAll rights reserved.;Copyright (c) 1999-2009, OW2 Consortium <https://www.ow2.org/>;Copyright 2006-2026 Joe Walnes, Henri Tremblay, Leonardo Mesquita;Copyright 2002-present the original author or authors.;Copyright 2023-present the original author or authors.","Filename",0,0,0,0,0,3,2026-04-17T06:56:00.000Z,"7.0.7",True,2026-03-13T08:05:00.000Z,0,"NONE",["pom.xml"],"Maven",False,False,False,False,False,False,"Used","Transitive",0,False,[[{"Id":"Maven-org.springframework.boot:spring-boot-starter-web-3.4.6";"Name":"org.springframework.boot:spring-boot-starter-web";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":false};{"Id":"Maven-org.springframework:spring-web-6.2.17";"Name":"org.springframework:spring-web";"Version":"6.2.17";"IsResolved":true;"IsDevelopment":false}]],,,,,"Monitored",,,,
"Maven-org.springframework:spring-webmvc-6.2.17","org.springframework:spring-webmvc","6.2.17",,"SonaType","No",["Apache 2.0"],"Copyright (c) 2000-2011 INRIA, France TelecomAll rights reserved.;Copyright (c) 1999-2009, OW2 Consortium <https://www.ow2.org/>;Copyright 2006-2026 Joe Walnes, Henri Tremblay, Leonardo Mesquita;Copyright 2002-present the original author or authors.","Filename",0,0,0,0,0,3,2026-04-17T06:56:00.000Z,"7.0.7",True,2026-03-13T08:05:00.000Z,0,"NONE",["pom.xml"],"Maven",False,False,False,False,False,False,"Used","Transitive",0,False,[[{"Id":"Maven-org.springframework.boot:spring-boot-starter-web-3.4.6";"Name":"org.springframework.boot:spring-boot-starter-web";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":false};{"Id":"Maven-org.springframework:spring-webmvc-6.2.17";"Name":"org.springframework:spring-webmvc";"Version":"6.2.17";"IsResolved":true;"IsDevelopment":false}]],,,,,"Monitored",,,,
"Maven-org.springframework.boot:spring-boot-3.4.6","org.springframework.boot:spring-boot","3.4.6",,"SonaType","No",["Apache 2.0"],"Copyright (c) 2012-2025 VMware, Inc.;Copyright 2012-2024 the original author or authors.;Copyright 2012-2022 the original author or authors.;Copyright 2012-2019 the original author or authors.;Copyright 2012-2021 the original author or authors.;Copyright 2012-2025 the original author or authors.;Copyright 2012-2023 the original author or authors.;Copyright 2012-2020 the original author or authors.;Copyright 2019-2023 the original author or authors.;Copyright 2002-2022 the original author or authors.;Copyright 2002-2021 the original author or authors.;Copyright 2002-2020 the original author or authors.","Filename",0,0,0,0,0,36,2026-03-26T10:02:00.000Z,"4.1.0-M4",True,2025-05-22T11:55:49.000Z,0,"NONE",["pom.xml"],"Maven",False,False,False,False,False,False,"Used","Transitive",0,False,[[{"Id":"Maven-net.devh:grpc-client-spring-boot-starter-3.1.0.RELEASE";"Name":"net.devh:grpc-client-spring-boot-starter";"Version":"3.1.0.RELEASE";"IsResolved":true;"IsDevelopment":false};{"Id":"Maven-org.springframework.boot:spring-boot-starter-3.4.6";"Name":"org.springframework.boot:spring-boot-starter";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":true};{"Id":"Maven-org.springframework.boot:spring-boot-3.4.6";"Name":"org.springframework.boot:spring-boot";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":false}];[{"Id":"Maven-net.devh:grpc-server-spring-boot-starter-3.1.0.RELEASE";"Name":"net.devh:grpc-server-spring-boot-starter";"Version":"3.1.0.RELEASE";"IsResolved":true;"IsDevelopment":false};{"Id":"Maven-org.springframework.boot:spring-boot-starter-3.4.6";"Name":"org.springframework.boot:spring-boot-starter";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":true};{"Id":"Maven-org.springframework.boot:spring-boot-3.4.6";"Name":"org.springframework.boot:spring-boot";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":false}];[{"Id":"Maven-org.springframework.boot:spring-boot-starter-actuator-3.4.6";"Name":"org.springframework.boot:spring-boot-starter-actuator";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":false};{"Id":"Maven-org.springframework.boot:spring-boot-starter-3.4.6";"Name":"org.springframework.boot:spring-boot-starter";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":true};{"Id":"Maven-org.springframework.boot:spring-boot-3.4.6";"Name":"org.springframework.boot:spring-boot";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":false}];[{"Id":"Maven-org.springframework.boot:spring-boot-starter-data-jpa-3.4.6";"Name":"org.springframework.boot:spring-boot-starter-data-jpa";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":false};{"Id":"Maven-org.springframework.boot:spring-boot-starter-3.4.6";"Name":"org.springframework.boot:spring-boot-starter";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":true};{"Id":"Maven-org.springframework.boot:spring-boot-3.4.6";"Name":"org.springframework.boot:spring-boot";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":false}];[{"Id":"Maven-org.springframework.boot:spring-boot-starter-test-3.4.6";"Name":"org.springframework.boot:spring-boot-starter-test";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":true};{"Id":"Maven-org.springframework.boot:spring-boot-starter-3.4.6";"Name":"org.springframework.boot:spring-boot-starter";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":true};{"Id":"Maven-org.springframework.boot:spring-boot-3.4.6";"Name":"org.springframework.boot:spring-boot";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":false}];[{"Id":"Maven-org.springframework.boot:spring-boot-starter-validation-3.4.6";"Name":"org.springframework.boot:spring-boot-starter-validation";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":false};{"Id":"Maven-org.springframework.boot:spring-boot-starter-3.4.6";"Name":"org.springframework.boot:spring-boot-starter";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":true};{"Id":"Maven-org.springframework.boot:spring-boot-3.4.6";"Name":"org.springframework.boot:spring-boot";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":false}];[{"Id":"Maven-org.springframework.boot:spring-boot-starter-web-3.4.6";"Name":"org.springframework.boot:spring-boot-starter-web";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":false};{"Id":"Maven-org.springframework.boot:spring-boot-starter-3.4.6";"Name":"org.springframework.boot:spring-boot-starter";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":true};{"Id":"Maven-org.springframework.boot:spring-boot-3.4.6";"Name":"org.springframework.boot:spring-boot";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":false}]],,,,,"Monitored",,,,
"Maven-org.springframework.boot:spring-boot-actuator-3.4.6","org.springframework.boot:spring-boot-actuator","3.4.6",,"SonaType","No",["Apache 2.0"],"Copyright (c) 2012-2025 VMware, Inc.;Copyright 2012-2020 the original author or authors.;Copyright 2012-2023 the original author or authors.;Copyright 2012-2019 the original author or authors.;Copyright 2012-2021 the original author or authors.;Copyright 2012-2022 the original author or authors.;Copyright 2012-2024 the original author or authors.;Copyright 2012-2025 the original author or authors.","Filename",0,0,0,0,0,36,2026-03-26T10:02:00.000Z,"4.1.0-M4",True,2025-05-22T11:55:42.000Z,0,"NONE",["pom.xml"],"Maven",False,False,False,False,False,False,"Used","Transitive",0,False,[[{"Id":"Maven-org.springframework.boot:spring-boot-starter-actuator-3.4.6";"Name":"org.springframework.boot:spring-boot-starter-actuator";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":false};{"Id":"Maven-org.springframework.boot:spring-boot-actuator-autoconfigure-3.4.6";"Name":"org.springframework.boot:spring-boot-actuator-autoconfigure";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":false};{"Id":"Maven-org.springframework.boot:spring-boot-actuator-3.4.6";"Name":"org.springframework.boot:spring-boot-actuator";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":false}]],,,,,"Monitored",,,,
"Maven-org.springframework.boot:spring-boot-actuator-autoconfigure-3.4.6","org.springframework.boot:spring-boot-actuator-autoconfigure","3.4.6",,"SonaType","No",["Apache 2.0"],"Copyright (c) 2012-2025 VMware, Inc.;Copyright 2012-2023 the original author or authors.;Copyright 2012-2022 the original author or authors.;Copyright 2012-2019 the original author or authors.;Copyright 2012-2024 the original author or authors.;Copyright 2012-2025 the original author or authors.;Copyright 2012-2021 the original author or authors.;Copyright 2012-2020 the original author or authors.","Filename",0,0,0,0,0,36,2026-03-26T10:02:00.000Z,"4.1.0-M4",True,2025-05-22T11:55:33.000Z,0,"NONE",["pom.xml"],"Maven",False,False,False,False,False,False,"Used","Transitive",0,False,[[{"Id":"Maven-org.springframework.boot:spring-boot-starter-actuator-3.4.6";"Name":"org.springframework.boot:spring-boot-starter-actuator";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":false};{"Id":"Maven-org.springframework.boot:spring-boot-actuator-autoconfigure-3.4.6";"Name":"org.springframework.boot:spring-boot-actuator-autoconfigure";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":false}]],,,,,"Monitored",,,,
"Maven-org.springframework.boot:spring-boot-autoconfigure-3.4.6","org.springframework.boot:spring-boot-autoconfigure","3.4.6",,"SonaType","No",["Apache 2.0"],"Copyright (c) 2012-2025 VMware, Inc.","Filename",0,0,0,0,0,36,2026-03-26T10:02:00.000Z,"4.1.0-M4",True,2025-05-22T11:55:14.000Z,0,"NONE",["pom.xml"],"Maven",False,False,False,False,False,False,"Used","Transitive",0,False,[[{"Id":"Maven-net.devh:grpc-client-spring-boot-starter-3.1.0.RELEASE";"Name":"net.devh:grpc-client-spring-boot-starter";"Version":"3.1.0.RELEASE";"IsResolved":true;"IsDevelopment":false};{"Id":"Maven-org.springframework.boot:spring-boot-starter-3.4.6";"Name":"org.springframework.boot:spring-boot-starter";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":true};{"Id":"Maven-org.springframework.boot:spring-boot-autoconfigure-3.4.6";"Name":"org.springframework.boot:spring-boot-autoconfigure";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":false}];[{"Id":"Maven-net.devh:grpc-server-spring-boot-starter-3.1.0.RELEASE";"Name":"net.devh:grpc-server-spring-boot-starter";"Version":"3.1.0.RELEASE";"IsResolved":true;"IsDevelopment":false};{"Id":"Maven-org.springframework.boot:spring-boot-starter-3.4.6";"Name":"org.springframework.boot:spring-boot-starter";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":true};{"Id":"Maven-org.springframework.boot:spring-boot-autoconfigure-3.4.6";"Name":"org.springframework.boot:spring-boot-autoconfigure";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":false}];[{"Id":"Maven-org.springframework.boot:spring-boot-starter-actuator-3.4.6";"Name":"org.springframework.boot:spring-boot-starter-actuator";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":false};{"Id":"Maven-org.springframework.boot:spring-boot-starter-3.4.6";"Name":"org.springframework.boot:spring-boot-starter";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":true};{"Id":"Maven-org.springframework.boot:spring-boot-autoconfigure-3.4.6";"Name":"org.springframework.boot:spring-boot-autoconfigure";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":false}];[{"Id":"Maven-org.springframework.boot:spring-boot-starter-data-jpa-3.4.6";"Name":"org.springframework.boot:spring-boot-starter-data-jpa";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":false};{"Id":"Maven-org.springframework.boot:spring-boot-starter-3.4.6";"Name":"org.springframework.boot:spring-boot-starter";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":true};{"Id":"Maven-org.springframework.boot:spring-boot-autoconfigure-3.4.6";"Name":"org.springframework.boot:spring-boot-autoconfigure";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":false}];[{"Id":"Maven-org.springframework.boot:spring-boot-starter-test-3.4.6";"Name":"org.springframework.boot:spring-boot-starter-test";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":true};{"Id":"Maven-org.springframework.boot:spring-boot-starter-3.4.6";"Name":"org.springframework.boot:spring-boot-starter";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":true};{"Id":"Maven-org.springframework.boot:spring-boot-autoconfigure-3.4.6";"Name":"org.springframework.boot:spring-boot-autoconfigure";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":false}];[{"Id":"Maven-org.springframework.boot:spring-boot-starter-validation-3.4.6";"Name":"org.springframework.boot:spring-boot-starter-validation";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":false};{"Id":"Maven-org.springframework.boot:spring-boot-starter-3.4.6";"Name":"org.springframework.boot:spring-boot-starter";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":true};{"Id":"Maven-org.springframework.boot:spring-boot-autoconfigure-3.4.6";"Name":"org.springframework.boot:spring-boot-autoconfigure";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":false}];[{"Id":"Maven-org.springframework.boot:spring-boot-starter-web-3.4.6";"Name":"org.springframework.boot:spring-boot-starter-web";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":false};{"Id":"Maven-org.springframework.boot:spring-boot-starter-3.4.6";"Name":"org.springframework.boot:spring-boot-starter";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":true};{"Id":"Maven-org.springframework.boot:spring-boot-autoconfigure-3.4.6";"Name":"org.springframework.boot:spring-boot-autoconfigure";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":false}]],,,,,"Monitored",,,,
"Maven-org.springframework.boot:spring-boot-configuration-processor-3.4.6","org.springframework.boot:spring-boot-configuration-processor","3.4.6",,"SonaType","No",["Apache 2.0"],"Copyright (c) 2012-2025 VMware, Inc.;Copyright 2012-2019 the original author or authors.;Copyright 2012-2024 the original author or authors.;Copyright 2012-2020 the original author or authors.;Copyright 2012-2023 the original author or authors.;Copyright 2012-2025 the original author or authors.;Copyright (C) 2010 The Android Open Source Project","Filename",0,0,0,0,0,36,2026-03-26T10:02:00.000Z,"4.1.0-M4",True,2025-05-22T11:54:37.000Z,0,"NONE",["pom.xml"],"Maven",False,True,False,False,False,False,"Unused","Direct",0,False,[],,,,,"Monitored",,,,
"Maven-org.springframework.boot:spring-boot-starter-3.4.6","org.springframework.boot:spring-boot-starter","3.4.6",,"SonaType","No",["Apache 2.0"],"Copyright (c) 2012-2025 VMware, Inc.","Filename",0,0,0,0,0,36,2026-03-26T10:02:00.000Z,"4.1.0-M4",True,2025-05-22T11:53:34.000Z,0,"NONE",["pom.xml"],"Maven",False,False,False,False,False,False,"Package source code not available","Transitive",0,False,[[{"Id":"Maven-net.devh:grpc-client-spring-boot-starter-3.1.0.RELEASE";"Name":"net.devh:grpc-client-spring-boot-starter";"Version":"3.1.0.RELEASE";"IsResolved":true;"IsDevelopment":false};{"Id":"Maven-org.springframework.boot:spring-boot-starter-3.4.6";"Name":"org.springframework.boot:spring-boot-starter";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":true}];[{"Id":"Maven-net.devh:grpc-server-spring-boot-starter-3.1.0.RELEASE";"Name":"net.devh:grpc-server-spring-boot-starter";"Version":"3.1.0.RELEASE";"IsResolved":true;"IsDevelopment":false};{"Id":"Maven-org.springframework.boot:spring-boot-starter-3.4.6";"Name":"org.springframework.boot:spring-boot-starter";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":true}];[{"Id":"Maven-org.springframework.boot:spring-boot-starter-actuator-3.4.6";"Name":"org.springframework.boot:spring-boot-starter-actuator";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":false};{"Id":"Maven-org.springframework.boot:spring-boot-starter-3.4.6";"Name":"org.springframework.boot:spring-boot-starter";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":true}];[{"Id":"Maven-org.springframework.boot:spring-boot-starter-data-jpa-3.4.6";"Name":"org.springframework.boot:spring-boot-starter-data-jpa";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":false};{"Id":"Maven-org.springframework.boot:spring-boot-starter-3.4.6";"Name":"org.springframework.boot:spring-boot-starter";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":true}];[{"Id":"Maven-org.springframework.boot:spring-boot-starter-test-3.4.6";"Name":"org.springframework.boot:spring-boot-starter-test";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":true};{"Id":"Maven-org.springframework.boot:spring-boot-starter-3.4.6";"Name":"org.springframework.boot:spring-boot-starter";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":true}];[{"Id":"Maven-org.springframework.boot:spring-boot-starter-validation-3.4.6";"Name":"org.springframework.boot:spring-boot-starter-validation";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":false};{"Id":"Maven-org.springframework.boot:spring-boot-starter-3.4.6";"Name":"org.springframework.boot:spring-boot-starter";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":true}];[{"Id":"Maven-org.springframework.boot:spring-boot-starter-web-3.4.6";"Name":"org.springframework.boot:spring-boot-starter-web";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":false};{"Id":"Maven-org.springframework.boot:spring-boot-starter-3.4.6";"Name":"org.springframework.boot:spring-boot-starter";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":true}]],,,,,"Monitored",,,,
"Maven-org.springframework.boot:spring-boot-starter-data-jpa-3.4.6","org.springframework.boot:spring-boot-starter-data-jpa","3.4.6",,"SonaType","No",["Apache 2.0"],"Copyright (c) 2012-2025 VMware, Inc.","Filename",0,0,0,0,0,36,2026-03-26T10:02:00.000Z,"4.1.0-M4",True,2025-05-22T11:52:12.000Z,0,"NONE",["pom.xml"],"Maven",False,True,False,False,False,False,"Package source code not available","Direct",0,False,[],,,,,"Monitored",,,,
"Maven-org.springframework.boot:spring-boot-starter-jdbc-3.4.6","org.springframework.boot:spring-boot-starter-jdbc","3.4.6",,"SonaType","No",["Apache 2.0"],"Copyright (c) 2012-2025 VMware, Inc.","Filename",0,0,0,0,0,36,2026-03-26T10:02:00.000Z,"4.1.0-M4",True,2025-05-22T11:50:51.000Z,0,"NONE",["pom.xml"],"Maven",False,False,False,False,False,False,"Package source code not available","Transitive",0,False,[[{"Id":"Maven-org.springframework.boot:spring-boot-starter-data-jpa-3.4.6";"Name":"org.springframework.boot:spring-boot-starter-data-jpa";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":false};{"Id":"Maven-org.springframework.boot:spring-boot-starter-jdbc-3.4.6";"Name":"org.springframework.boot:spring-boot-starter-jdbc";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":false}]],,,,,"Monitored",,,,
"Maven-org.springframework.boot:spring-boot-starter-json-3.4.6","org.springframework.boot:spring-boot-starter-json","3.4.6",,"SonaType","No",["Apache 2.0"],"Copyright (c) 2012-2025 VMware, Inc.","Filename",0,0,0,0,0,36,2026-03-26T10:02:00.000Z,"4.1.0-M4",True,2025-05-22T11:50:28.000Z,0,"NONE",["pom.xml"],"Maven",False,False,False,False,False,False,"Package source code not available","Transitive",0,False,[[{"Id":"Maven-org.springframework.boot:spring-boot-starter-web-3.4.6";"Name":"org.springframework.boot:spring-boot-starter-web";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":false};{"Id":"Maven-org.springframework.boot:spring-boot-starter-json-3.4.6";"Name":"org.springframework.boot:spring-boot-starter-json";"Version":"3.4.6";"IsResolved":true;"IsDevelopment":false}]],,,,,"Monitored",,,,
